departure date,arrival date,train type,price,train class,fare
2019-05-09 12:00:00,2019-05-09 14:32:00,AVE,60.3,Turista,Promo
2019-05-09 13:00:00,2019-05-09 15:40:00,AVE,53.4,Turista,Promo
2019-05-09 13:30:00,2019-05-09 16:05:00,ALVIA,,Turista,Promo
2019-05-09 14:00:00,2019-05-09 16:32:00,AVE,60.3,Turista,Promo
2019-05-09 15:00:00,2019-05-09 17:21:00,AVE,76.3,Turista,Flexible
2019-05-09 16:00:00,2019-05-09 18:30:00,AVE,76.3,Turista,Flexible
2019-05-09 16:30:00,2019-05-09 18:51:00,AVE,76.3,Turista,Flexible
2019-05-09 17:00:00,2019-05-09 19:38:00,AVE,76.3,Turista,Flexible
2019-05-09 18:00:00,2019-05-09 20:32:00,AVE,69.4,Preferente,Promo
2019-05-09 18:35:00,2019-05-09 21:08:00,ALVIA,,Turista,Flexible
2019-05-09 19:00:00,2019-05-09 21:38:00,AVE,76.3,Turista,Flexible
2019-05-09 19:30:00,2019-05-09 22:05:00,AVE,69.4,Preferente,Promo
2019-05-09 20:00:00,2019-05-09 22:21:00,AVE,64.05,Turista Plus,Promo
2019-05-09 20:35:00,2019-05-09 23:15:00,AVE,60.3,Turista,Promo
2019-05-09 21:25:00,2019-05-10 00:10:00,AV City,58.95,Turista Plus,Promo
2019-04-21 07:00:00,2019-04-21 09:55:00,AV City,58.95,Turista Plus,Promo
2019-04-21 08:30:00,2019-04-21 11:14:00,ALVIA,,Turista,Flexible
2019-04-21 09:00:00,2019-04-21 11:38:00,AVE,76.3,Turista,Flexible
2019-04-21 11:00:00,2019-04-21 13:32:00,AVE,,Preferente,Promo
2019-04-21 11:05:00,2019-04-21 13:41:00,ALVIA,61.2,Preferente,Promo
2019-04-21 12:00:00,2019-04-21 14:32:00,AVE,76.3,Turista,Flexible
2019-04-21 13:00:00,2019-04-21 15:40:00,AVE,76.3,Turista,Flexible
2019-04-21 13:10:00,2019-04-21 20:51:00,MD-LD,,Turista,Flexible
2019-04-21 13:30:00,2019-04-21 16:05:00,ALVIA,,Turista,Flexible
2019-04-21 14:00:00,2019-04-21 16:32:00,AVE,76.3,Turista,Flexible
2019-04-21 15:00:00,2019-04-21 17:21:00,AVE,,Preferente,Promo
2019-04-21 16:00:00,2019-04-21 18:30:00,AVE,89.95,Preferente,Promo
2019-04-21 16:30:00,2019-04-21 18:51:00,AVE,76.3,Turista,Flexible
2019-04-21 17:00:00,2019-04-21 19:38:00,AVE,101.5,Preferente,Promo
2019-04-21 18:00:00,2019-04-21 20:32:00,AVE,101.5,Preferente,Promo
2019-04-21 18:35:00,2019-04-21 21:08:00,ALVIA,,Preferente,Promo
2019-04-21 19:00:00,2019-04-21 21:38:00,AVE,89.95,Preferente,Promo
2019-04-21 19:30:00,2019-04-21 22:05:00,AVE,76.3,Turista,Flexible
2019-04-21 20:00:00,2019-04-21 22:21:00,AVE,76.3,Turista,Flexible
2019-04-21 20:35:00,2019-04-21 23:15:00,AVE,76.3,Turista,Flexible
2019-04-21 21:25:00,2019-04-22 00:10:00,AV City,,,
2019-05-08 06:20:00,2019-05-08 09:16:00,AV City,38.55,Turista,Promo
2019-05-08 08:00:00,2019-05-08 10:32:00,AVE,76.3,Turista,Flexible
2019-05-08 08:30:00,2019-05-08 11:14:00,ALVIA,,Turista,Flexible
2019-05-08 09:00:00,2019-05-08 11:38:00,AVE,76.3,Turista,Flexible
2019-05-08 09:45:00,2019-05-08 12:27:00,INTERCITY,62.2,Turista,Flexible
2019-05-08 10:00:00,2019-05-08 12:32:00,AVE,76.3,Turista,Flexible
2019-05-08 11:00:00,2019-05-08 13:32:00,AVE,60.3,Turista,Promo
2019-05-08 11:05:00,2019-05-08 13:41:00,ALVIA,,Turista,Promo
2019-05-08 12:00:00,2019-05-08 14:32:00,AVE,60.3,Turista,Promo
2019-05-08 13:00:00,2019-05-08 15:40:00,AVE,47.3,Turista,Promo
2019-05-08 13:30:00,2019-05-08 16:05:00,ALVIA,,Turista,Promo
2019-05-08 14:00:00,2019-05-08 16:32:00,AVE,47.3,Turista,Promo
2019-05-08 15:00:00,2019-05-08 17:21:00,AVE,53.4,Turista,Promo
2019-05-08 16:00:00,2019-05-08 18:30:00,AVE,60.3,Turista,Promo
2019-05-08 17:00:00,2019-05-08 19:38:00,AVE,53.4,Turista,Promo
2019-05-08 18:00:00,2019-05-08 20:32:00,AVE,60.3,Turista,Promo
2019-05-08 18:35:00,2019-05-08 21:08:00,ALVIA,67.2,Turista,Flexible
2019-05-08 19:00:00,2019-05-08 21:38:00,AVE,60.3,Turista,Promo
2019-05-08 19:30:00,2019-05-08 22:05:00,AVE,53.4,Turista,Promo
2019-05-08 20:35:00,2019-05-08 23:15:00,AVE,47.3,Turista,Promo
2019-05-08 21:25:00,2019-05-09 00:10:00,AV City,43.55,Turista,Promo
2019-05-05 07:00:00,2019-05-05 09:55:00,AV City,52.2,Turista Plus,Promo
2019-05-05 08:30:00,2019-05-05 11:14:00,ALVIA,,Turista,Flexible
2019-05-05 09:00:00,2019-05-05 11:38:00,AVE,76.3,Turista,Flexible
