departure date,arrival date,train type,price,train class,fare
2019-05-30 20:15:00,2019-05-30 21:55:00,AVE,21.95,Turista,Promo
2019-05-30 21:05:00,2019-05-30 23:32:00,INTERCITY,16.6,Turista,Promo
2019-05-29 06:20:00,2019-05-29 10:36:00,INTERCITY,17.15,Turista,Promo
2019-05-29 06:30:00,2019-05-29 08:22:00,AVE,21.95,Turista,Promo
2019-05-29 06:38:00,2019-05-29 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-29 07:10:00,2019-05-29 08:51:00,AVE,57.75,Turista,Promo
2019-05-29 07:40:00,2019-05-29 09:20:00,AVE,57.75,Turista,Promo
2019-05-29 08:00:00,2019-05-29 09:47:00,AVE,27.8,Turista,Promo
2019-05-29 08:40:00,2019-05-29 10:20:00,AVE,33.65,Turista,Promo
2019-05-29 09:00:00,2019-05-29 11:33:00,ALVIA,35.5,Turista,Promo
2019-05-29 09:40:00,2019-05-29 11:20:00,AVE,21.95,Turista,Promo
2019-05-29 09:50:00,2019-05-29 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-29 10:40:00,2019-05-29 12:32:00,AVE,21.95,Turista,Promo
2019-05-29 12:40:00,2019-05-29 14:20:00,AVE,33.65,Turista,Promo
2019-05-29 14:10:00,2019-05-29 15:48:00,AVE,33.65,Turista,Promo
2019-05-29 14:50:00,2019-05-29 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-29 15:10:00,2019-05-29 17:03:00,AVE,39.45,Turista,Promo
2019-05-29 16:15:00,2019-05-29 17:55:00,AVE,39.45,Turista,Promo
2019-05-29 17:10:00,2019-05-29 18:50:00,AVE,45.3,Turista,Promo
2019-05-29 17:30:00,2019-05-29 23:58:00,MD-LD,32.4,Turista con enlace,Promo +
2019-05-29 18:10:00,2019-05-29 19:57:00,AVE,57.75,Turista,Promo
2019-05-29 19:10:00,2019-05-29 20:50:00,AVE,21.95,Turista,Promo
2019-05-29 20:15:00,2019-05-29 21:55:00,AVE,21.95,Turista,Promo
2019-05-29 21:05:00,2019-05-29 23:32:00,INTERCITY,16.6,Turista,Promo
2019-04-23 06:20:00,2019-04-23 10:36:00,INTERCITY,36.05,Turista Plus,Promo
2019-04-23 06:30:00,2019-04-23 08:22:00,AVE,66.55,Preferente,Promo
2019-04-23 06:38:00,2019-04-23 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-23 07:10:00,2019-04-23 08:51:00,AVE,86.25,Preferente,Promo
2019-04-23 07:40:00,2019-04-23 09:20:00,AVE,73.1,Turista,Flexible
2019-04-23 08:00:00,2019-04-23 09:47:00,AVE,76.4,Preferente,Promo
2019-04-23 08:40:00,2019-04-23 10:20:00,AVE,,Turista,Flexible
2019-04-23 09:00:00,2019-04-23 11:33:00,ALVIA,71.0,Turista,Flexible
2019-04-23 09:40:00,2019-04-23 11:20:00,AVE,73.1,Turista,Flexible
2019-04-23 09:50:00,2019-04-23 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-23 10:40:00,2019-04-23 12:32:00,AVE,73.1,Turista,Flexible
