departure date,arrival date,train type,price,train class,fare
2019-05-15 14:58:00,2019-05-15 17:50:00,ALVIA,,Turista,Flexible
2019-05-15 15:45:00,2019-05-15 18:15:00,AVE,76.3,Turista,Flexible
2019-05-15 16:45:00,2019-05-15 19:17:00,AVE,76.3,Turista,Flexible
2019-05-15 17:45:00,2019-05-15 20:17:00,AVE,76.3,Turista,Flexible
2019-05-15 18:45:00,2019-05-15 21:17:00,AVE,76.3,Turista,Flexible
2019-05-15 19:15:00,2019-05-15 21:36:00,AVE,76.3,Turista,Flexible
2019-05-15 19:19:00,2019-05-15 21:59:00,INTERCITY,62.2,Turista,Flexible
2019-05-15 19:45:00,2019-05-15 22:17:00,AVE,76.3,Turista,Flexible
2019-05-15 21:00:00,2019-05-15 23:52:00,AV City,49.15,Turista,Promo
2019-05-13 06:10:00,2019-05-13 08:58:00,AV City,49.15,Turista,Promo
2019-05-13 06:45:00,2019-05-13 09:15:00,AVE,76.3,Turista,Flexible
2019-05-13 07:15:00,2019-05-13 09:55:00,AVE,76.3,Turista,Flexible
2019-05-13 07:40:00,2019-05-13 10:05:00,AVE,76.3,Turista,Flexible
2019-05-13 08:45:00,2019-05-13 11:15:00,AVE,76.3,Turista,Flexible
2019-05-13 09:40:00,2019-05-13 12:23:00,AVE,76.3,Turista,Flexible
2019-05-13 09:50:00,2019-05-13 12:36:00,ALVIA,,Turista,Promo
2019-05-13 10:45:00,2019-05-13 13:17:00,AVE,60.3,Turista,Promo
2019-05-13 11:45:00,2019-05-13 14:17:00,AVE,60.3,Turista,Promo
2019-05-13 12:18:00,2019-05-13 14:56:00,ALVIA,,Turista,Promo
2019-05-13 12:40:00,2019-05-13 15:23:00,AVE,60.3,Turista,Promo
2019-05-13 13:40:00,2019-05-13 16:10:00,AVE,60.3,Turista,Promo
2019-05-13 14:45:00,2019-05-13 17:15:00,AVE,69.4,Preferente,Promo
2019-05-13 14:58:00,2019-05-13 17:50:00,ALVIA,,Turista,Promo
2019-05-13 15:45:00,2019-05-13 18:15:00,AVE,60.3,Turista,Promo
2019-05-13 16:15:00,2019-05-13 18:54:00,AVE,53.4,Turista,Promo
2019-05-13 16:45:00,2019-05-13 19:17:00,AVE,69.4,Preferente,Promo
2019-05-13 17:45:00,2019-05-13 20:17:00,AVE,69.4,Preferente,Promo
